isbn13,title,author,cover_url,saved_path,status
9780449911600,Saint Maybe,Anne Tyler,https://covers.openlibrary.org/b/isbn/9780449911600-L.jpg,covers/9780449911600.jpg,ok_openlibrary
,"Cage (Corps Security, #2)",Harper Sloan,,,not_found
,Mud Vein,Tarryn Fisher,,,not_found
9780060540940,1421: The Year China Discovered America,Gavin Menzies,http://books.google.com/books/content?id=XXHpwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780060540940.jpg,ok_googlebooks
9780451190550,"The Green Mile, Part 4: The Bad Death of Eduard Delacroix",Stephen King,,,not_found
9780618665460,Deep and Dark and Dangerous (A Ghost Story),Mary Downing Hahn,,,not_found
9780425185470,"Open Season (Joe Pickett, #1)",C.J. Box,,,not_found
9781599908730,"Palace of Stone (Princess Academy, #2)",Shannon Hale,,,not_found
9781416554950,"Harry, a History: The True Story of a Boy Wizard, His Fans, and Life Inside the Harry Potter Phenomenon","Melissa Anelli, J.K. Rowling",https://covers.openlibrary.org/b/isbn/9781416554950-L.jpg,covers/9781416554950.jpg,ok_openlibrary
9789792257810,Daun Yang Jatuh Tak Pernah Membenci Angin,Tere Liye,,,not_found
9780374386150,A Wrinkle in Time: The Graphic Novel,"Hope Larson, Madeleine L'Engle",,,not_found
9780812997540,Hausfrau,Jill Alexander Essbaum,,,not_found
9780679767950,Heartburn,Nora Ephron,,,not_found
9780802170380,Flight,Sherman Alexie,http://books.google.com/books/content?id=WyPlwYP-404C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,covers/9780802170380.jpg,ok_googlebooks
9780751534560,Legally Blonde,Amanda Brown,,,not_found
9780316211340,Tigers in Red Weather,Liza Klaussmann,,,not_found
9780099464690,"The White Lioness (Kurt Wallander, #3)","Henning Mankell, Laurie Thompson",,,not_found
9780631231270,Philosophical Investigations,"Ludwig Wittgenstein, G.E.M. Anscombe",http://books.google.com/books/content?id=JoPYriJM1cwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780631231270.jpg,ok_googlebooks
9780553290980,"Elven Star (The Death Gate Cycle, #2)","Margaret Weis, Tracy Hickman",,,not_found
9780451210750,Hornet Flight,Ken Follett,,,not_found
9780312187150,"Enemy of God (The Warlord Chronicles, #2)",Bernard Cornwell,,,not_found
9780060521610,Ice Hunt,James Rollins,,,not_found
9780609804610,Our Dumb Century: The Onion Presents 100 Years of Headlines from America's Finest News Source,"Scott Dikkers, Maria Schneider, John Krewson, Robert Siegel, David Javerbaum, Todd Hanson, Carol Kolb, Mike Loew, Tim Harrod",,,not_found
9780425212010,"Strange Candy (Anita Blake, Vampire Hunter #0.5)",Laurell K. Hamilton,,,not_found
9780006473300,"The Chronicles of Thomas Covenant, the Unbeliever (The Chronicles of Thomas Covenant the Unbeliever, #1-3)",Stephen R. Donaldson,,,not_found
9780425243920,"Archangel's Blade (Guild Hunter, #4)",Nalini Singh,,,not_found
9780553374120,Black Holes and Baby Universes,Stephen Hawking,,,not_found
9780385338900,How to Talk to a Widower,Jonathan Tropper,,,not_found
9780671739160,The Story of Philosophy: The Lives and Opinions of the World's Greatest Philosophers,Will Durant,,,not_found
9780679724540,The Gnostic Gospels,Elaine Pagels,,,not_found
9780006514950,"A Monstrous Regiment of Women (Mary Russell, #2)",Laurie R. King,http://books.google.com/books/content?id=CsDIAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780006514950.jpg,ok_googlebooks
9780890420260,Diagnostic and Statistical Manual of Mental Disorders DSM-IV-TR,American Psychiatric Association,http://books.google.com/books/content?id=V7drAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780890420260.jpg,ok_googlebooks
9780575100140,Kiss of Snow (Psy-Changeling #10),Nalini Singh,http://books.google.com/books/content?id=g_tAs0ZyXscC&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780575100140.jpg,ok_googlebooks
,"A Blaze of Sun (A Shade of Vampire, #5)",Bella Forrest,,,not_found
9780345324400,"The Gods of Mars (Barsoom, #2)",Edgar Rice Burroughs,,,not_found
9780802122510,An Untamed State,Roxane Gay,,,not_found
9781423183100,"Rose Under Fire (Code Name Verity, #2)",Elizabeth Wein,,,not_found
9780312850530,"Alvin Journeyman (Tales of Alvin Maker, #4)",Orson Scott Card,,,not_found
9781442364460,"The Survivor (Mitch Rapp, #14)","Vince Flynn, Kyle Mills, Armand Schultz",,,not_found
9780374116350,Breath,Tim Winton,,,not_found
9780385529370,"The Accidental Billionaires: The Founding of Facebook, a Tale of Sex, Money, Genius and Betrayal",Ben Mezrich,,,not_found
9781413903170,"Yotsuba&!, Vol. 01 (Yotsuba&! #1)","Kiyohiko Azuma, あずま きよひこ",,,not_found
9780312997120,First Among Equals,Jeffrey Archer,https://covers.openlibrary.org/b/isbn/9780312997120-L.jpg,covers/9780312997120.jpg,ok_openlibrary
,Obsession,Jennifer L. Armentrout,,,not_found
9780340833840,"The Sleeping Doll (Kathryn Dance, #1)",Jeffery Deaver,,,not_found
9780778313660,One Breath Away,Heather Gudenkauf,,,not_found
9780142500590,"Empress of the World (Battle Hall Davies, #1)",Sara Ryan,,,not_found
9780743292510,The Devil's Punchbowl,Greg Iles,,,not_found
,قمر على سمرقند,"محمد المنسي قنديل, Mohamed Mansi Qandil",,,not_found
,"Convicted (Consequences, #3)",Aleatha Romig,,,not_found
9781401200600,"Batman: Hush, Vol. 1","Jeph Loeb, Jim Lee, Scott Williams",,,not_found
9780345507460,"Welcome to the Jungle (The Dresden Files, #0.5)",Jim Butcher,,,not_found
9780553803200,"Blackout (All Clear, #1)",Connie Willis,http://books.google.com/books/content?id=60LuAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780553803200.jpg,ok_googlebooks
9781405204670,Babar the King,Jean de Brunhoff,http://books.google.com/books/content?id=EAsKtAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9781405204670.jpg,ok_googlebooks
,المرحوم,حسن كمال,,,not_found
9781400031600,Noises Off,Michael Frayn,http://books.google.com/books/content?id=pW6PEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9781400031600.jpg,ok_googlebooks
9780446697440,The Widow of the South,Robert Hicks,http://books.google.com/books/content?id=QbYwHwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780446697440.jpg,ok_googlebooks
9780802715520,A History of the World in 6 Glasses,Tom Standage,,,not_found
9780307393880,The Red Garden,Alice Hoffman,,,not_found
9780440225450,The Final Detail (Myron Bolitar #6),Harlan Coben,,,not_found
,Where There's Smoke,Jodi Picoult,,,not_found
9780345477250,Back When We Were Grownups,Anne Tyler,,,not_found
9780380817930,"Olympos (Ilium, #2)",Dan Simmons,,,not_found
9781414358470,Courageous,"Randy Alcorn, Alex Kendrick, Stephen Kendrick",,,not_found
9780763644110,The Magician's Elephant,"Kate DiCamillo, Yoko Tanaka",http://books.google.com/books/content?id=B-PXiqXLfeMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,covers/9780763644110.jpg,ok_googlebooks
9780061742670,Ungifted,Gordon Korman,,,not_found
,"Six's Legacy (Lorien Legacies: The Lost Files, #1)",Pittacus Lore,,,not_found
9780451470900,The Sound of Glass,Karen   White,,,not_found
9781606840580,"The Lost Saint (The Dark Divine, #2)",Bree Despain,,,not_found
9780380706140,"Taliesin (The Pendragon Cycle, #1)",Stephen R. Lawhead,http://books.google.com/books/content?id=pR3lMuhf990C&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780380706140.jpg,ok_googlebooks
9780553807140,Relentless,Dean Koontz,,,not_found
9780812532590,"The Memory of Earth (Homecoming, #1)",Orson Scott Card,,,not_found
9780805423520,Praying God's Word: Breaking Free From Spiritual Strongholds,Beth Moore,,,not_found
9780974960910,The Dead,James Joyce,,,not_found
9785559608470,Jack: Straight from the Gut,"Jack Welch, John A. Byrne, Mike Barnicle",,,not_found
9780061706550,Wench,Dolen Perkins-Valdez,,,not_found
9780843949520,"Dark Legend (Dark, #8)",Christine Feehan,https://covers.openlibrary.org/b/isbn/9780843949520-L.jpg,covers/9780843949520.jpg,ok_openlibrary
9780060256580,The Missing Piece Meets the Big O ,Shel Silverstein,http://books.google.com/books/content?id=YUfgkQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780060256580.jpg,ok_googlebooks
9780345468700,Blessings,Anna Quindlen,,,not_found
9780060997020,Life is Elsewhere,"Milan Kundera, Aaron Asher",,,not_found
9780545415070,"Underworld (Abandon, #2)",Meg Cabot,,,not_found
9780451412710,"Curse the Dawn (Cassandra Palmer, #4)",Karen Chance,,,not_found
9781416575640,Food Matters: A Guide to Conscious Eating with More Than 75 Recipes,Mark Bittman,,,not_found
9780373776990,"Wicked Nights (Angels of the Dark, #1)",Gena Showalter,,,not_found
9780886774010,Magic's Promise (Valdemar: Last Herald-Mage #2),Mercedes Lackey,,,not_found
9780679772670,In the Skin of a Lion,Michael Ondaatje,,,not_found
9789953715100,ليتها تقرأ,خالد الباتلي,http://books.google.com/books/content?id=pgIvAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9789953715100.jpg,ok_googlebooks
9780842332350,"Glorious Appearing: The End of Days (Left Behind, #12)","Tim LaHaye, Jerry B. Jenkins",,,not_found
9780399159310,"Silken Prey (Lucas Davenport, #23)",John Sandford,,,not_found
9781250010130,Most Wanted,Lisa Scottoline,http://books.google.com/books/content?id=4EutCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,covers/9781250010130.jpg,ok_googlebooks
9780553211580,Pudd'nhead Wilson,Mark Twain,,,not_found
9780399157710,"Mad River (Virgil Flowers, #6)",John Sandford,,,not_found
9781888009030,Metaphysics,"Aristotle, Joe Sachs",,,not_found
9780679759320,Hotel du Lac,Anita Brookner,,,not_found
9780446695700,"Native Tongue (Skink, #2)",Carl Hiaasen,,,not_found
9780312147010,The Persian Pickle Club,Sandra Dallas,,,not_found
9780141319630,"The Worst Witch (Worst Witch, #1)",Jill Murphy,,,not_found
9781250021530,If You Find Me,Emily Murdoch,,,not_found
9789791227450,"Maryamah Karpov: Mimpi-mimpi Lintang (Tetralogi Laskar Pelangi, #4)",Andrea Hirata,,,not_found
9780373210050,"My Soul to Save (Soul Screamers, #2)",Rachel Vincent,,,not_found
9780452276730,"The Ghost Road (Regeneration, #3)",Pat Barker,,,not_found
,"Into the Deep (Into the Deep, #1)",Samantha Young,,,not_found
9780345491140,"Dragonheart (Pern, #21)",Todd J. McCaffrey,,,not_found
9781416983310,Tilt,Ellen Hopkins,,,not_found
9780689717380,The Relatives Came,"Cynthia Rylant, Stephen Gammell",,,not_found
9780803283860,Black Elk Speaks: Being the Life Story of a Holy Man of the Oglala Sioux,"Black Elk, John G. Neihardt",,,not_found
9780142401450,"Pearls of Lutra (Redwall, #9)",Brian Jacques,,,not_found
,"Stone Cold Touch (The Dark Elements, #2)",Jennifer L. Armentrout,,,not_found
9780670020480,The Element: How Finding Your Passion Changes Everything,"Ken Robinson, Lou Aronica",,,not_found
9780670025770,The Secret Chord,Geraldine Brooks,,,not_found
9781490332740,"Conquer Your Love (Surrender Your Love, #2)",J.C. Reed,,,not_found
9780345459210,Halo: The Flood,William C. Dietz,http://books.google.com/books/content?id=ujlaXVJ3kXsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780345459210.jpg,ok_googlebooks
9780340752470,Coming Home,Rosamunde Pilcher,https://covers.openlibrary.org/b/isbn/9780340752470-L.jpg,covers/9780340752470.jpg,ok_openlibrary
9780446695640,Basket Case,Carl Hiaasen,https://covers.openlibrary.org/b/isbn/9780446695640-L.jpg,covers/9780446695640.jpg,ok_openlibrary
9781484721350,The Staff of Serapis (Percy Jackson & Kane Chronicles Crossover #2),Rick Riordan,,,not_found
9781416544180,Downtown Owl,Chuck Klosterman,http://books.google.com/books/content?id=REvp6V_CCkkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,covers/9781416544180.jpg,ok_googlebooks
9780340682390,What I Loved,Siri Hustvedt,,,not_found
9780375755190,Sailing Alone Around the Room: New and Selected Poems,Billy Collins,http://books.google.com/books/content?id=YctvDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,covers/9780375755190.jpg,ok_googlebooks
9780671876460,"Mirror Dance (Vorkosigan Saga, #8)",Lois McMaster Bujold,http://books.google.com/books/content?id=3THuAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780671876460.jpg,ok_googlebooks
,Battlefield Earth: A Saga of the Year 3000,L. Ron Hubbard,,,not_found
9780345397680,"Antrax (Voyage of the Jerle Shannara, #2)",Terry Brooks,,,not_found
9780062048550,"Once (Eve, #2)",Anna Carey,,,not_found
9781482658150,A Different Blue,Amy Harmon,,,not_found
9780312363050,Agnes and the Hitman,"Jennifer Crusie, Bob Mayer",,,not_found
9781596914520,Logicomix: An epic search for truth,"Apostolos Doxiadis, Christos H. Papadimitriou, Alecos Papadatos, Annie Di Donna",,,not_found
,"At Peace (The 'Burg, #2)",Kristen Ashley,,,not_found
9780062305190,The Residence: Inside the Private World of the White House,Kate Andersen Brower,,,not_found
,Last Train to Istanbul,"Ayşe Kulin, John W. Baker",,,not_found
9782246760020,HHhH,Laurent Binet,,,not_found
9780441010290,"The Lost Years (The Lost Years of Merlin, #1)",T.A. Barron,http://books.google.com/books/content?id=_kQHAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780441010290.jpg,ok_googlebooks
9780345540870,The Life List,Lori Nelson Spielman,,,not_found
9780679417380,Buddenbrooks: The Decline of a Family,"Thomas Mann, John E. Woods, T.J. Reed",,,not_found
9780778325640,"Storm Glass (Glass, #1)",Maria V. Snyder,http://books.google.com/books/content?id=kxrslwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780778325640.jpg,ok_googlebooks
9780689857970,"Among the Enemy (Shadow Children, #6)",Margaret Peterson Haddix,http://books.google.com/books/content?id=hKSnngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780689857970.jpg,ok_googlebooks
9780141186160,"The Sea, the Sea","Iris Murdoch, Mary Kinzie",http://books.google.com/books/content?id=3Hw6xWim3tEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,covers/9780141186160.jpg,ok_googlebooks
9781406507880,Uncle Vanya,Anton Chekhov,,,not_found
9780061797090,"The Rising (Darkness Rising, #3)",Kelley Armstrong,,,not_found
9780316097390,The Christmas Wedding,"James Patterson, Richard DiLallo",,,not_found
9780670032080,Financial Peace Revisited,Dave Ramsey,,,not_found
9781479207120,"Incendiary (The Premonition, #4)",Amy A. Bartol,,,not_found
9780307461190,This Time Together: Laughter and Reflection,Carol Burnett,,,not_found
9780671888590,I'll Be Seeing You,Mary Higgins Clark,,,not_found
9780140280460,My Year of Meats,Ruth Ozeki,,,not_found
9781475145570,"Eden (Providence, #3)",Jamie McGuire,,,not_found
9780385337380,The House of God,"Samuel Shem, John Updike",,,not_found
,Stupeur et tremblements,Amélie Nothomb,,,not_found
9780439874020,Echo,Pam Muñoz Ryan,,,not_found
9780399533460,Wreck This Journal,Keri Smith,,,not_found
9780446696170,Fledgling,Octavia E. Butler,,,not_found
9780439395620,"The Bar Code Tattoo (Bar Code, #1)",Suzanne Weyn,http://books.google.com/books/content?id=79IkPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780439395620.jpg,ok_googlebooks
9780060007770,The Gulag Archipelago 1918-1956,"Aleksandr Solzhenitsyn, Edward E. Ericson Jr.",,,not_found
9781451649920,"MacRieve (Immortals After Dark, #14)",Kresley Cole,,,not_found
9780874778880,Seven Years in Tibet,Heinrich Harrer,,,not_found
9780375727380,"American Tabloid (Underworld USA, #1)",James Ellroy,,,not_found
9781484709020,"Serafina and the Black Cloak (Serafina, #1)",Robert  Beatty,http://books.google.com/books/content?id=s9IurgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9781484709020.jpg,ok_googlebooks
9781442408620,"The Fallen and Leviathan (The Fallen, #1-2)",Thomas E. Sniegoski,,,not_found
9780345419390,"The Renegades of Pern (Pern, #10)",Anne McCaffrey,,,not_found
9781857239410,A New Hope  (Star Wars: Novelizations #4),"Alan Dean Foster, George Lucas",,,not_found
,"The Queen's Poisoner (Kingfountain, #1)",Jeff Wheeler,,,not_found
9780345498200,Summer House,Nancy Thayer,http://books.google.com/books/content?id=UMvSqjoAOr8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780345498200.jpg,ok_googlebooks
9780688044020,The Cake Bible,"Rose Levy Beranbaum, Maria Guarnaschelli, Vincent Lee, Manuela Paul, Dean G. Bornstein",,,not_found
9780156005200,Baltasar and Blimunda,"José Saramago, Giovanni Pontiero",,,not_found
9780446546320,Oogy: The Dog Only a Family Could Love,Larry Levin,,,not_found
9780307270740,Commencement ,J. Courtney Sullivan,https://covers.openlibrary.org/b/isbn/9780307270740-L.jpg,covers/9780307270740.jpg,ok_openlibrary
9781592400830,Almost French: Love and a New Life in Paris,Sarah Turnbull,,,not_found
9780345476870,Pandora / Vittorio the Vampire (New Tales of the Vampires),Anne Rice,,,not_found
9780061728940,"Summer and the City (The Carrie Diaries, #2)",Candace Bushnell,,,not_found
9780425204270,"Origin in Death (In Death, #21)",J.D. Robb,,,not_found
9780307459660,The Invisible Gorilla: And Other Ways Our Intuitions Deceive Us,"Christopher Chabris, Daniel Simons",,,not_found
9780689849240,"The First Part Last (Heaven, #2)",Angela Johnson,,,not_found
9780553583600,"Prior Bad Acts (Kovac and Liska, #3)",Tami Hoag,,,not_found
9780061131650,"Firestar's Quest (Warriors Super Edition, #1)",Erin Hunter,,,not_found
9780763655990,This is Not My Hat,Jon Klassen,,,not_found
9780385521730,A Fraction of the Whole,Steve Toltz,,,not_found
9780842386880,"Rejoice (Redemption, #4)","Karen Kingsbury, Gary Smalley",,,not_found
9780761147480,I Will Teach You To Be Rich,Ramit Sethi,,,not_found
9780446580850,"Radiant Angel (John Corey, #7)",Nelson DeMille,,,not_found
9781405208190,"Tintin in Tibet (Tintin, #20)","Hergé, Leslie Lonsdale-Cooper, Michael Turner",http://books.google.com/books/content?id=PsA7PgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9781405208190.jpg,ok_googlebooks
9780385530800,Physics of the Future: How Science Will Shape Human Destiny and Our Daily Lives by the Year 2100,Michio Kaku,,,not_found
9780099459060,"Firewall (Wallander, #8)","Henning Mankell, Ebba Segerberg",,,not_found
9781423168230,"The Naturals (The Naturals, #1)",Jennifer Lynn Barnes,,,not_found
9780810994780,"Tales From the Hood (The Sisters Grimm, #6)","Michael Buckley, Peter Ferguson",,,not_found
9781931514940,"Love Hina, Vol. 01",Ken Akamatsu,,,not_found
,Killing Reagan: The Violent Assault That Changed a Presidency,"Bill O'Reilly, Martin Dugard",,,not_found
9780316611690,"Mutiny on the Bounty (The Bounty Trilogy, #1)","Charles Bernard Nordhoff, James Norman Hall",,,not_found
9781612187010,"The Wretched of Muirwood (Legends of Muirwood, #1)",Jeff Wheeler,,,not_found
9780486424520,Nostromo,Joseph Conrad,,,not_found
9780192805620,Mary Barton,"Elizabeth Gaskell, Shirley Foster",http://books.google.com/books/content?id=FqDTTIhjp74C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,covers/9780192805620.jpg,ok_googlebooks
9781421506290,"Death Note, Vol. 7: Zero (Death Note, #7)","Tsugumi Ohba, Takeshi Obata",http://books.google.com/books/content?id=e-MnzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9781421506290.jpg,ok_googlebooks
9780980003440,"The Crown Conspiracy (The Riyria Revelations, #1)",Michael J. Sullivan,,,not_found
,The Sister,Louise Jensen,,,not_found
9780062429970,"The Shepherd's Crown (Discworld, #41; Tiffany Aching, #5)",Terry Pratchett,http://books.google.com/books/content?id=-9NNrgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780062429970.jpg,ok_googlebooks
9780380753020,"Gentle Rogue (Malory-Anderson Family, #3)",Johanna Lindsey,,,not_found
9781250029880,"Styxx (Dark-Hunter, #22)",Sherrilyn Kenyon,,,not_found
,"The Shadow Throne (The Ascendance Trilogy, #3)",Jennifer A. Nielsen,,,not_found
9780192804750,Eugénie Grandet,"Honoré de Balzac, Sylvia Raphael, Christopher Prendergast",,,not_found
9780394584040,Essentials of Classic Italian Cooking,"Marcella Hazan, Karin Kretschmann",,,not_found
9780312340710,Silence of the Grave (Inspector Erlendur #4),"Arnaldur Indriðason, Bernard Scudder",,,not_found
9780758278430,The Plum Tree,Ellen Marie Wiseman,,,not_found
9781410400960,"The Stone Monkey (Lincoln Rhyme, #4)",Jeffery Deaver,,,not_found
9780064440010,A Bargain for Frances,"Russell Hoban, Lillian Hoban",,,not_found
9780805090060,"Girl, Stolen (Girl, Stolen #1)",April Henry,http://books.google.com/books/content?id=QwZEngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780805090060.jpg,ok_googlebooks
9780803737200,The Catastrophic History of You and Me,Jess Rothenberg,http://books.google.com/books/content?id=JFocngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780803737200.jpg,ok_googlebooks
9780399158830,"Calculated in Death (In Death, #36)",J.D. Robb,,,not_found
9781590388010,"Leven Thumps and the Eyes of the Want (Leven Thumps, #3)",Obert Skye,,,not_found
9781555977080,The Argonauts,Maggie Nelson,,,not_found
9781935618040,The Girl Who Was on Fire: Your Favorite Authors on Suzanne Collins' Hunger Games Trilogy,"Leah Wilson, Jennifer Lynn Barnes, Mary Borsellino, Sarah Rees Brennan, Terri  Clark, Bree Despain, Adrienne Kress, Sarah Darer Littman, Cara Lockwood, Elizabeth M. Rees, Carrie Ryan, Ned Vizzini, Lili Wilkinson, Blythe Woolston",,,not_found
9780758266940,"Kiss of Frost (Mythos Academy, #2)",Jennifer Estep,,,not_found
9780374106680,The Last Painting of Sara de Vos,Dominic Smith,,,not_found
9780316005270,Gonzo: The Life of Hunter S. Thompson,"Jann S. Wenner, Corey Seymour",,,not_found
,"Accidentally on Purpose (Accidentally on Purpose, #1)",L.D. Davis,,,not_found
9780439050230,Duck On A Bike,David Shannon,,,not_found
9780850515020,Memórias Póstumas de Brás Cubas,Machado de Assis,,,not_found
9780140097310,"City of Glass (The New York Trilogy, #1)",Paul Auster,,,not_found
9781401341700,The Soldier's Wife,Margaret Leroy,,,not_found
9780061160880,"This Body of Death (Inspector Lynley, #16)",Elizabeth  George,http://books.google.com/books/content?id=8DcVOGNk-fMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,covers/9780061160880.jpg,ok_googlebooks
9780446500040,"Kushiel's Mercy (Imriel's Trilogy, #3)",Jacqueline Carey,,,not_found
9780765332000,"Shadows in Flight (Ender's Shadow, #5)",Orson Scott Card,,,not_found
9780553262150,"Emily Climbs (Emily, #2)",L.M. Montgomery,,,not_found
9780810987880,"ttyl (Internet Girls, #1)",Lauren Myracle,,,not_found
9780062289250,"Burn for Me (Hidden Legacy, #1)",Ilona Andrews,,,not_found
,"Dawn of Wonder (The Wakening, #1)",Jonathan Renshaw,,,not_found
9781421515630,"Vampire Knight, Vol. 4 (Vampire Knight, #4)","Matsuri Hino, Tomo Kimura",,,not_found
9780312291460,If Chins Could Kill: Confessions of a B-Movie Actor,Bruce Campbell,,,not_found
9780060009430,How to Read Literature Like a Professor: A Lively and Entertaining Guide to Reading Between the Lines,Thomas C. Foster,,,not_found
9780757303340,What the Bleep Do We Know!?: Discovering the Endless Possibilities for Altering Your Everyday Reality,"William Arntz, Betsy Chasse, Mark Vicente",https://covers.openlibrary.org/b/isbn/9780757303340-L.jpg,covers/9780757303340.jpg,ok_openlibrary
9780152002660,Mouse Paint,Ellen Stoll Walsh,,,not_found
9783499237710,Train Dreams,"Denis Johnson, Bettina Abarbanell",http://books.google.com/books/content?id=V9k4AAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9783499237710.jpg,ok_googlebooks
9783822859710,Edvard Munch: 1863-1944 (Basic Art),Ulrich Bischoff,,,not_found
,"Just One Drop (The Grey Wolves, #3)",Quinn Loftis,,,not_found
9780811879540,Press Here,"Hervé Tullet, Christopher Franceschelli",,,not_found
9780062219690,The Art of Thinking Clearly,Rolf Dobelli,,,not_found
9780192723710,The Lady of Shalott,"Alfred Tennyson, Charles Keeping",,,not_found
9780689875460,"Revenge of the Wannabes (The Clique, #3)",Lisi Harrison,,,not_found
9781401341760,Happy Accidents: A Memoir,"Jane Lynch, Lisa Dickey",http://books.google.com/books/content?id=vDfSnQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9781401341760.jpg,ok_googlebooks
9780752849200,Darkest Fear (Myron Bolitar #7),Harlan Coben,,,not_found
,"The Look of Love (San Francisco Sullivans, #1; The Sullivans, #1)",Bella Andre,,,not_found
9780743281640,"Chasing Darkness (Elvis Cole, #12)",Robert Crais,,,not_found
9781563890530,Hellblazer: Original Sins,"Jamie Delano, John Ridgway, Alfredo Alcalá",,,not_found
9780679730020,The Wives of Henry VIII,Antonia Fraser,,,not_found
9780061998160,Every Thing on It,Shel Silverstein,http://books.google.com/books/content?id=mrObYgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780061998160.jpg,ok_googlebooks
9780749955920,"Celebrity in Death (In Death, #34)",J.D. Robb,,,not_found
9780394839740,The Snowman,Raymond Briggs,,,not_found
9780062333050,"Nash (Marked Men, #4)",Jay Crownover,,,not_found
9780399155990,"Rough Country (Virgil Flowers, #3)",John Sandford,,,not_found
9780192836180,On the Genealogy of Morals,"Friedrich Nietzsche, Douglas Smith",,,not_found
9780449911940,Rabbit Redux (Rabbit Angstrom #2),John Updike,,,not_found
9780060562250,Lemony Snicket: The Unauthorized Autobiography (A Series of Unfortunate Events companion),Lemony Snicket,,,not_found
9780340894330,"The Killing (Cherub, #4)",Robert Muchamore,https://covers.openlibrary.org/b/isbn/9780340894330-L.jpg,covers/9780340894330.jpg,ok_openlibrary
,"Rival (Fall Away, #2)","Penelope Douglas, Abby Craden, Nelson Hobbs",,,not_found
9786030150600,أقوم قيلا,سلطان موسى الموسى,,,not_found
9781250067840,"Orphan X (Orphan X, #1)",Gregg Hurwitz,,,not_found
9780330344950,"Ross Poldark (Poldark, #1)",Winston Graham,,,not_found
9781587672290,Blockade Billy,Stephen King,,,not_found
9780752858630,The Matlock Paper,Robert Ludlum,,,not_found
9781585678440,"The 13½ Lives of Captain Bluebear (Zamonia, #1)","Walter Moers, John Brownjohn",https://covers.openlibrary.org/b/isbn/9781585678440-L.jpg,covers/9781585678440.jpg,ok_openlibrary
9781627761310,حوجن [Ḥawjan],"Ibraheem Abbas, إبراهيم عباس, Yasser Bahjatt",,,not_found
9780060519570,"Touching Darkness (Midnighters, #2)",Scott Westerfeld,http://books.google.com/books/content?id=_frB5yufD1cC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,covers/9780060519570.jpg,ok_googlebooks
9780140294290,"Sharpe's Rifles (Sharpe, #6)",Bernard Cornwell,,,not_found
9780140449210,The Twelve Caesars,"Suetonius, Michael Grant, Robert Graves",,,not_found
9780345479330,"Vector Prime (Star Wars: The New Jedi Order, #1)",R.A. Salvatore,,,not_found
9781743484950,"Kings Rising (Captive Prince, #3)",C.S. Pacat,http://books.google.com/books/content?id=We_5CQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9781743484950.jpg,ok_googlebooks
9781594205350,Detroit: An American Autopsy,Charlie LeDuff,,,not_found
